city,state_name,lat,lng
Akutan,Alaska,54.1594,-165.7328
Salcha,Alaska,64.5272,-146.904
King Cove,Alaska,55.0858,-162.2978
Salamatof,Alaska,60.6154,-151.3159
Buffalo Soapstone,Alaska,61.7073,-149.1095
Healy,Alaska,63.9454,-149.0152
Delta Junction,Alaska,64.0604,-145.7058
Womens Bay,Alaska,57.696,-152.6276
Mountain Village,Alaska,62.0911,-163.7209
Denali Park,Alaska,63.5909,-148.7107
Knik River,Alaska,61.4606,-148.9155
Togiak,Alaska,59.0693,-160.4727
Selawik,Alaska,66.5988,-159.9995
Ninilchik,Alaska,60.0745,-151.3843
Emmonak,Alaska,62.7762,-164.5157
Moose Creek,Alaska,64.714,-147.1639
Hoonah,Alaska,58.1118,-135.4246
Klawock,Alaska,55.5556,-133.0868
Alakanuk,Alaska,62.6902,-164.6305
Kwethluk,Alaska,60.7978,-161.4147
Kasilof,Alaska,60.331,-151.2293
Point Hope,Alaska,68.3445,-166.6738
Quinhagak,Alaska,59.7511,-161.8993
Savoonga,Alaska,63.6797,-170.4831
Gambell,Alaska,63.7538,-171.6881
Unalakleet,Alaska,63.8922,-160.786
Noorvik,Alaska,66.8292,-161.0376
Tuntutuliak,Alaska,60.3843,-162.6838
Toksook Bay,Alaska,60.5333,-165.1557
Two Rivers,Alaska,64.8908,-147.0898
Yakutat,Alaska,59.567,-139.5966
Kotlik,Alaska,63.0305,-163.553
Pilot Station,Alaska,61.9422,-162.8828
Pleasant Valley,Alaska,64.8855,-146.8986
Shishmaref,Alaska,66.2372,-166.1027
Happy Valley,Alaska,59.9137,-151.6072
Wainwright,Alaska,70.638,-159.9713
Stebbins,Alaska,63.4706,-162.2597
Akiachak,Alaska,60.9209,-161.402
St. Mary's,Alaska,62.0718,-163.2805
Big Delta,Alaska,64.1486,-145.7453
Aniak,Alaska,61.5817,-159.5451
Kake,Alaska,56.9727,-133.9145
Kasigluk,Alaska,60.8785,-162.5272
Scammon Bay,Alaska,61.842,-165.5833
Fort Yukon,Alaska,66.5806,-145.2415
Nunapitchuk,Alaska,60.8772,-162.4615
Fox River,Alaska,59.8723,-150.9984
Kipnuk,Alaska,59.9373,-164.0616
New Stuyahok,Alaska,59.4762,-157.271
South Van Horn,Alaska,64.8091,-147.7855
Kachemak,Alaska,59.6745,-151.4364
St. Paul,Alaska,57.1815,-170.2743
Cooper Landing,Alaska,60.4945,-149.841
Chefornak,Alaska,60.155,-164.255
Naknek,Alaska,58.7847,-156.8967
Thorne Bay,Alaska,55.6652,-132.5337
Marshall,Alaska,61.8753,-162.0488
Angoon,Alaska,57.455,-134.4978
Galena,Alaska,64.7381,-156.8635
Fox,Alaska,64.9749,-147.609
Gustavus,Alaska,58.4275,-135.7492
Manokotak,Alaska,58.893,-158.9109
Kongiganak,Alaska,59.958,-162.8831
Nuiqsut,Alaska,70.2135,-150.9897
Buckland,Alaska,65.9784,-161.1341
Noatak,Alaska,67.5987,-163.0309
St. Michael,Alaska,63.4664,-162.1324
Glennallen,Alaska,62.1278,-145.7693
Napaskiak,Alaska,60.7018,-161.7616
Brevig Mission,Alaska,65.3413,-166.4953
Tununak,Alaska,60.579,-165.2077
Kwigillingok,Alaska,59.8767,-163.1717
Tyonek,Alaska,61.0734,-151.3331
Akiak,Alaska,60.9061,-161.2122
Saxman,Alaska,55.3232,-131.589
Hydaburg,Alaska,55.2061,-132.8208
Kivalina,Alaska,67.733,-164.5212
Tazlina,Alaska,62.0536,-145.4362
Napakiak,Alaska,60.6923,-161.9822
Koyuk,Alaska,64.9411,-161.1454
King Salmon,Alaska,58.753,-156.5061
Trapper Creek,Alaska,62.3189,-150.3965
Nenana,Alaska,64.5384,-149.0859
Russian Mission,Alaska,61.7825,-161.3567
Anaktuvuk Pass,Alaska,68.15,-151.7162
Elim,Alaska,64.6184,-162.2762
Anderson,Alaska,64.3074,-149.1562
Kiana,Alaska,66.9726,-160.4344
Adak,Alaska,51.8815,-176.6295
Tuluksak,Alaska,61.105,-160.9493
Nightmute,Alaska,60.4874,-164.8195
McGrath,Alaska,62.9424,-155.563
Eek,Alaska,60.2164,-162.0331
Newtok,Alaska,60.9341,-164.6385
Moose Pass,Alaska,60.4997,-149.4464
Lower Kalskag,Alaska,61.5163,-160.3556
Goodnews Bay,Alaska,59.1271,-161.5754
Seldovia,Alaska,59.4396,-151.7111
Mentasta Lake,Alaska,62.9867,-143.5191
Shungnak,Alaska,66.8805,-157.1499
Ambler,Alaska,67.0897,-157.8725
Shaktoolik,Alaska,64.3567,-161.1972
Huslia,Alaska,65.7002,-156.3386
Kaktovik,Alaska,70.123,-143.6262
Tanana,Alaska,65.1746,-152.0686
Atqasuk,Alaska,70.481,-157.3835
Nikolaevsk,Alaska,59.8295,-151.5964
Copper Center,Alaska,61.9845,-145.3544
Mosquito Lake,Alaska,59.471,-136.1458
Nulato,Alaska,64.7052,-158.2383
Teller,Alaska,65.2531,-166.342
Upper Kalskag,Alaska,61.5416,-160.3337
Clam Gulch,Alaska,60.2001,-151.3939
Point Lay,Alaska,69.7442,-162.8678
Tetlin,Alaska,63.1481,-142.4947
Glacier View,Alaska,61.8511,-147.7764
Aleknagik,Alaska,59.2946,-158.6896
Old Harbor,Alaska,57.2169,-153.3252
Nanwalek,Alaska,59.3302,-151.911
Chickaloon,Alaska,61.804,-148.4103
Nunam Iqua,Alaska,62.511,-164.8998
Whittier,Alaska,60.7852,-148.6455
Mekoryuk,Alaska,60.3704,-166.267
Koliganek,Alaska,59.6971,-157.2258
White Mountain,Alaska,64.6812,-163.4228
Grayling,Alaska,62.8998,-160.1078
Hollis,Alaska,55.5113,-132.7023
Atmautluak,Alaska,60.8622,-162.2858
Newhalen,Alaska,59.727,-154.897
Arctic Village,Alaska,68.1421,-145.4957
Port Lions,Alaska,57.8754,-152.8745
Kokhanok,Alaska,59.4158,-154.7456
Cantwell,Alaska,63.379,-148.8158
Port Graham,Alaska,59.34,-151.8464
Lowell Point,Alaska,60.0629,-149.4898
Minto,Alaska,65.1033,-149.5565
Coffman Cove,Alaska,56.0057,-132.8395
Alcan Border,Alaska,62.6727,-141.1321
Kaltag,Alaska,64.3223,-158.7436
Holy Cross,Alaska,62.1868,-159.8198
Golovin,Alaska,64.564,-162.9989
Allakaket,Alaska,66.5506,-152.627
Seldovia Village,Alaska,59.453,-151.5905
Lutak,Alaska,59.3997,-135.6314
Coldfoot,Alaska,67.2475,-150.1079
Pitkas Point,Alaska,62.0374,-163.2681
Ruby,Alaska,64.7233,-155.5006
Harding-Birch Lakes,Alaska,64.3711,-146.5999
Gakona,Alaska,62.3609,-145.2657
Kobuk,Alaska,66.931,-156.8939
Ouzinkie,Alaska,57.9222,-152.4674
Tanacross,Alaska,63.3523,-143.4318
Wales,Alaska,65.6119,-168.0773
Fort Greely,Alaska,63.9678,-145.7148
Tenakee Springs,Alaska,57.7913,-135.1955
Kenny Lake,Alaska,61.6644,-144.8662
Port Alsworth,Alaska,60.1688,-154.3233
Nondalton,Alaska,59.9711,-154.8627
Ekwok,Alaska,59.3462,-157.4861
Chuathbaluk,Alaska,61.5746,-159.2489
Naukati Bay,Alaska,55.8801,-133.1993
Cold Bay,Alaska,55.2122,-162.7475
Venetie,Alaska,67.0206,-146.3741
Deering,Alaska,66.0723,-162.7437
Diomede,Alaska,65.7536,-168.9219
Dry Creek,Alaska,63.6255,-144.6364
Nelchina,Alaska,61.9989,-146.8112
Mud Bay,Alaska,59.1517,-135.3584
Port Heiden,Alaska,56.9426,-158.6047
Chalkyitsik,Alaska,66.6468,-143.7822
Egegik,Alaska,58.2181,-157.4036
Northway,Alaska,62.9479,-141.8322
St. George,Alaska,56.5791,-169.6114
Primrose,Alaska,60.3497,-149.3199
Perryville,Alaska,55.9315,-159.1559
Sleetmute,Alaska,61.6516,-157.1251
Oscarville,Alaska,60.7288,-161.7728
Koyukuk,Alaska,64.9008,-157.6946
Halibut Cove,Alaska,59.5744,-151.2296
Chignik,Alaska,56.3003,-158.4132
Pelican,Alaska,57.9577,-136.2177
Nikolai,Alaska,63.0095,-154.3763
Nelson Lagoon,Alaska,55.8451,-161.6103
Red Dog Mine,Alaska,68.0645,-162.8667
Gulkana,Alaska,62.2152,-145.4449
Larsen Bay,Alaska,57.5404,-154.0056
Eagle,Alaska,64.7813,-141.1979
Hughes,Alaska,66.0452,-154.2376
Anvik,Alaska,62.6541,-160.214
Atka,Alaska,52.2301,-174.2133
Chistochina,Alaska,62.5921,-144.8135
Shageluk,Alaska,62.6684,-159.563
Crooked Creek,Alaska,61.8439,-158.1082
Crown Point,Alaska,60.4267,-149.3529
Silver Springs,Alaska,62.0193,-145.3584
Tatitlek,Alaska,60.8921,-146.6727
Takotna,Alaska,62.9823,-156.0841
Klukwan,Alaska,59.3987,-135.8886
Igiugig,Alaska,59.3056,-155.8738
Beaver,Alaska,66.383,-147.3219
Hope,Alaska,60.8925,-149.6352
Chignik Lagoon,Alaska,56.3041,-158.5004
Akhiok,Alaska,56.945,-154.2151
Chenega,Alaska,60.0757,-148.0194
Platinum,Alaska,58.978,-161.7185
Twin Hills,Alaska,59.0815,-160.2826
Levelock,Alaska,59.0683,-156.901
Pilot Point,Alaska,57.5585,-157.6798
Circle,Alaska,65.7936,-144.1813
Whitestone,Alaska,64.1528,-145.9061
Clark's Point,Alaska,58.8329,-158.5276
Chitina,Alaska,61.5276,-144.2991
Rampart,Alaska,65.4087,-149.9915
Iliamna,Alaska,59.7957,-154.8698
Port Alexander,Alaska,56.2346,-134.6532
Chignik Lake,Alaska,56.2631,-158.8049
Kasaan,Alaska,55.5573,-132.4137
Eagle Village,Alaska,64.7434,-141.1138
South Naknek,Alaska,58.6638,-156.9908
Port Clarence,Alaska,65.1108,-166.7683
Manley Hot Springs,Alaska,65.0187,-150.6453
False Pass,Alaska,54.8416,-163.348
Tonsina,Alaska,61.5617,-145.0656
Edna Bay,Alaska,55.964,-133.6662
Central,Alaska,65.5213,-144.6409
Stony River,Alaska,61.7936,-156.586
Covenant Life,Alaska,59.3998,-136.0948
Dot Lake Village,Alaska,63.6622,-144.016
Sunrise,Alaska,60.8701,-149.4678
Excursion Inlet,Alaska,58.4355,-135.373
Pedro Bay,Alaska,59.7822,-154.1236
Whale Pass,Alaska,56.1053,-133.1244
Skwentna,Alaska,61.9314,-151.2096
Karluk,Alaska,57.5845,-154.3255
Aleneva,Alaska,58.059,-152.9091
Kupreanof,Alaska,56.8089,-132.9889
Mendeltna,Alaska,62.1359,-146.5388
Nikolski,Alaska,53.0133,-168.7536
Lake Minchumina,Alaska,63.798,-152.3448
Ferry,Alaska,64.0496,-148.9205
Red Devil,Alaska,61.7735,-157.346
Attu Station,Alaska,52.8955,173.123
Stevens Village,Alaska,66.025,-149.0802
Hyder,Alaska,55.9816,-130.0383
Lime Village,Alaska,61.327,-155.3181
Alatna,Alaska,66.5638,-152.8385
Bettles,Alaska,66.9084,-151.5369
Chicken,Alaska,64.0878,-141.8283
Livengood,Alaska,65.4817,-148.4171
Evansville,Alaska,66.9205,-151.4203
Wiseman,Alaska,67.4371,-150.1334
Ugashik,Alaska,57.5736,-157.1232
Healy Lake,Alaska,64.0281,-144.633
Beluga,Alaska,61.1869,-151.1637
Birch Creek,Alaska,66.2686,-145.8698
Elfin Cove,Alaska,58.1912,-136.3129
Four Mile Road,Alaska,64.6045,-149.1222
Portage Creek,Alaska,58.9051,-157.6695
Phoenix,Arizona,33.5722,-112.0891
Tucson,Arizona,32.1545,-110.8782
Mesa,Arizona,33.4017,-111.718
Chandler,Arizona,33.2826,-111.8516
Scottsdale,Arizona,33.6872,-111.8651
Gilbert,Arizona,33.3101,-111.7463
Glendale,Arizona,33.5791,-112.2311
Avondale,Arizona,33.3858,-112.3236
Tempe,Arizona,33.3881,-111.9318
Peoria,Arizona,33.7844,-112.2989
Yuma,Arizona,32.5992,-114.5488
Surprise,Arizona,33.68,-112.4524
Prescott Valley,Arizona,34.5983,-112.3176
San Tan Valley,Arizona,33.1879,-111.5472
Goodyear,Arizona,33.2613,-112.3622
Flagstaff,Arizona,35.1872,-111.6195
Buckeye,Arizona,33.4314,-112.6429
Casas Adobes,Arizona,32.3423,-111.0114
Casa Grande,Arizona,32.9068,-111.7624
Lake Havasu City,Arizona,34.5006,-114.3113
Maricopa,Arizona,33.0404,-112.0006
Sierra Vista,Arizona,31.563,-110.3153
Queen Creek,Arizona,33.2386,-111.6343
Sahuarita,Arizona,31.9323,-110.9654
Catalina Foothills,Arizona,32.3041,-110.8835
Bullhead City,Arizona,35.1205,-114.546
Marana,Arizona,32.4355,-111.1558
Kingman,Arizona,35.217,-114.0105
Oro Valley,Arizona,32.4208,-110.9768
Prescott,Arizona,34.585,-112.4475
Apache Junction,Arizona,33.3985,-111.5351
Sun City,Arizona,33.6165,-112.2819
El Mirage,Arizona,33.5905,-112.3271
San Luis,Arizona,32.4911,-114.7089
Nogales,Arizona,31.3624,-110.9336
Fortuna Foothills,Arizona,32.6616,-114.3973
Drexel Heights,Arizona,32.1457,-111.0478
Florence,Arizona,33.059,-111.4208
Sun City West,Arizona,33.6693,-112.3575
Fountain Hills,Arizona,33.6073,-111.7398
Anthem,Arizona,33.856,-112.1168
Green Valley,Arizona,31.8436,-111.0174
Safford,Arizona,32.8317,-109.7005
Somerton,Arizona,32.6009,-114.699
Eloy,Arizona,32.747,-111.5991
Rio Rico,Arizona,31.4957,-110.9886
Douglas,Arizona,31.3602,-109.5394
New River,Arizona,33.8835,-112.0858
Sierra Vista Southeast,Arizona,31.4525,-110.216
Payson,Arizona,34.2434,-111.3195
Flowing Wells,Arizona,32.2937,-111.011
Tanque Verde,Arizona,32.2687,-110.7437
Fort Mohave,Arizona,35.0004,-114.5748
Paradise Valley,Arizona,33.5434,-111.9595
Sun Lakes,Arizona,33.2172,-111.8695
New Kingman-Butler,Arizona,35.2645,-114.0091
Globe,Arizona,33.3869,-110.7515
Coolidge,Arizona,32.9395,-111.5261
Vail,Arizona,32.0217,-110.6937
Verde Village,Arizona,34.7122,-111.9943
Chino Valley,Arizona,34.7593,-112.4107
Cottonwood,Arizona,34.7192,-112.0014
Tucson Estates,Arizona,32.1792,-111.1254
Valencia West,Arizona,32.1355,-111.1123
Gold Canyon,Arizona,33.3715,-111.4369
Show Low,Arizona,34.2671,-110.0384
Arizona City,Arizona,32.7506,-111.6707
Camp Verde,Arizona,34.5699,-111.8573
Saddlebrooke,Arizona,32.5385,-110.8582
Sedona,Arizona,34.8574,-111.7951
Picture Rocks,Arizona,32.3274,-111.2557
Winslow,Arizona,35.0253,-110.7098
Golden Valley,Arizona,35.206,-114.2327
Tuba City,Arizona,36.125,-111.2468
Corona de Tucson,Arizona,31.9495,-110.7836
Colorado City,Arizona,36.9774,-112.983
Wickenburg,Arizona,33.9837,-112.7668
Catalina,Arizona,32.4848,-110.8998
Page,Arizona,36.9426,-111.5071
Tolleson,Arizona,33.4484,-112.2561
Youngtown,Arizona,33.5846,-112.3047
Snowflake,Arizona,34.5225,-110.0913
Guadalupe,Arizona,33.3664,-111.9633
Litchfield Park,Arizona,33.5024,-112.3586
Village of Oak Creek,Arizona,34.7813,-111.7606
Avra Valley,Arizona,32.4195,-111.3393
Eagar,Arizona,34.1058,-109.2956
Cave Creek,Arizona,33.8513,-111.9801
South Tucson,Arizona,32.1955,-110.9692
Kayenta,Arizona,36.7144,-110.2589
Citrus Park,Arizona,33.5304,-112.444
Williamson,Arizona,34.7082,-112.5342
Rincon Valley,Arizona,32.1101,-110.6889
Bisbee,Arizona,31.4126,-109.9179
Thatcher,Arizona,32.832,-109.7595
Paulden,Arizona,34.8899,-112.4938
Holbrook,Arizona,34.9044,-110.1672
Clifton,Arizona,33.0249,-109.2883
Doney Park,Arizona,35.2687,-111.5053
Parker,Arizona,34.0286,-114.2224
Benson,Arizona,31.9157,-110.3257
Chinle,Arizona,36.1504,-109.5794
Three Points,Arizona,32.0596,-111.2866
Summit,Arizona,32.0619,-110.9483
Fort Defiance,Arizona,35.7469,-109.0685
Pinetop-Lakeside,Arizona,34.1486,-109.9658
San Carlos,Arizona,33.35,-110.4654
Clarkdale,Arizona,34.7503,-112.055
Lake Montezuma,Arizona,34.6414,-111.796
Taylor,Arizona,34.4393,-110.1018
Whiteriver,Arizona,33.8358,-109.9616
Red Rock,Arizona,32.561,-111.3745
Dewey-Humboldt,Arizona,34.5175,-112.2498
Carefree,Arizona,33.8234,-111.9161
Avenue B and C,Arizona,32.7192,-114.6599
Quartzsite,Arizona,33.6675,-114.217
San Manuel,Arizona,32.6091,-110.6415
Lake of the Woods,Arizona,34.1547,-109.9936
Oracle,Arizona,32.6085,-110.7826
Willcox,Arizona,32.2514,-109.8359
St. Johns,Arizona,34.5018,-109.3784
Cornville,Arizona,34.7389,-111.9086
Williams,Arizona,35.2476,-112.1833
Superior,Arizona,33.2851,-111.1109
Wellton,Arizona,32.64,-114.214
Kachina Village,Arizona,35.0949,-111.6927
Swift Trail Junction,Arizona,32.7305,-109.7147
Ajo,Arizona,32.3923,-112.8839
Black Canyon City,Arizona,34.0709,-112.122
Linden,Arizona,34.2625,-110.1424
Central Heights-Midland City,Arizona,33.4,-110.8153
White Mountain Lake,Arizona,34.3441,-109.9879
Heber-Overgaard,Arizona,34.4141,-110.5696
Mohave Valley,Arizona,34.9008,-114.5732
Desert Hills,Arizona,34.5506,-114.3754
Sells,Arizona,31.9202,-111.8775
Cordes Lakes,Arizona,34.3103,-112.1073
Pima,Arizona,32.8886,-109.8437
Window Rock,Arizona,35.6705,-109.0639
Star Valley,Arizona,34.2611,-111.2197
Whetstone,Arizona,31.7011,-110.3398
Grand Canyon Village,Arizona,36.0492,-112.1566
Dolan Springs,Arizona,35.5905,-114.2852
Valle Vista,Arizona,35.4109,-113.8627
Rio Verde,Arizona,33.7278,-111.674
Cibecue,Arizona,34.0333,-110.4854
Kearny,Arizona,33.0564,-110.9074
Gila Bend,Arizona,32.9662,-112.7155
Springerville,Arizona,34.156,-109.2989
First Mesa,Arizona,35.8389,-110.3665
Mayer,Arizona,34.4233,-112.2408
Cienega Springs,Arizona,34.2008,-114.2089
Sacaton,Arizona,33.0793,-111.7683
Second Mesa,Arizona,35.8222,-110.4884
Pine,Arizona,34.3788,-111.4574
Miami,Arizona,33.3951,-110.8721
Bagdad,Arizona,34.5771,-113.1771
Huachuca City,Arizona,31.6308,-110.3422
Scenic,Arizona,36.7931,-114.0151
Mammoth,Arizona,32.6853,-110.7292
Bylas,Arizona,33.1292,-110.1163
Tonto Basin,Arizona,33.8361,-111.3003
Peridot,Arizona,33.3015,-110.4554
North Fork,Arizona,33.9965,-109.9593
Joseph City,Arizona,34.9614,-110.3274
Blackwater,Arizona,33.0396,-111.5798
Kaibito,Arizona,36.592,-111.1071
Congress,Arizona,34.1526,-112.8642
Canyon Day,Arizona,33.7826,-110.0328
Spring Valley,Arizona,34.3531,-112.1513
Morenci,Arizona,33.0531,-109.3307
Pirtleville,Arizona,31.3613,-109.5661
LeChee,Arizona,36.871,-111.4328
Mescal,Arizona,31.9675,-110.4368
Lukachukai,Arizona,36.4112,-109.2267
Parks,Arizona,35.2939,-111.9771
Wagon Wheel,Arizona,34.1976,-110.0273
Pinetop Country Club,Arizona,34.1163,-109.8909
Donovan Estates,Arizona,32.7094,-114.6782
Salome,Arizona,33.7778,-113.6061
Tubac,Arizona,31.6111,-111.0585
Cactus Flats,Arizona,32.7642,-109.7205
Centennial Park,Arizona,36.9538,-112.9813
Tsaile,Arizona,36.3033,-109.2157
Leupp,Arizona,35.2966,-111.0027
Beaver Dam,Arizona,36.9071,-113.9363
Tombstone,Arizona,31.7234,-110.0798
Peach Springs,Arizona,35.5315,-113.4319
Fredonia,Arizona,36.9617,-112.5195
Fort Valley,Arizona,35.2554,-111.7253
Moenkopi,Arizona,36.1124,-111.2212
Arivaca Junction,Arizona,31.739,-111.0738
Six Shooter Canyon,Arizona,33.3568,-110.772
St. David,Arizona,31.8992,-110.2251
Ak-Chin Village,Arizona,33.0197,-112.0808
Meadview,Arizona,35.9531,-114.0789
Many Farms,Arizona,36.3532,-109.6271
Dilkon,Arizona,35.3606,-110.3155
Claypool,Arizona,33.406,-110.8421
Ehrenberg,Arizona,33.6174,-114.4883
St. Michaels,Arizona,35.6606,-109.0962
Arizona Village,Arizona,34.8548,-114.5893
Bouse,Arizona,33.8984,-113.9962
Hotevilla-Bacavi,Arizona,35.9225,-110.6569
Dudleyville,Arizona,32.9128,-110.7345
Rainbow City,Arizona,33.8731,-109.9763
Shongopovi,Arizona,35.8195,-110.5331
Wilhoit,Arizona,34.4083,-112.6156
Casa Blanca,Arizona,33.1154,-111.9081
Ganado,Arizona,35.7016,-109.5504
Bluewater,Arizona,34.1681,-114.2667
Mesa del Caballo,Arizona,34.286,-111.2952
Seven Mile,Arizona,33.7882,-109.9576
Strawberry,Arizona,34.4018,-111.5002
Golden Shores,Arizona,34.7819,-114.4777
Hondah,Arizona,34.086,-109.915
Naco,Arizona,31.3431,-109.9336
Cameron,Arizona,35.8537,-111.4269
Chilchinbito,Arizona,36.5027,-110.0512
Komatke,Arizona,33.2953,-112.1615
Pimaco Two,Arizona,31.9666,-110.4664
Dennehotso,Arizona,36.8209,-109.879
Pinon,Arizona,36.0992,-110.2209
Aguila,Arizona,33.9376,-113.1665
Parker Strip,Arizona,34.2803,-114.1269
Kykotsmovi Village,Arizona,35.8576,-110.6338
Munds Park,Arizona,34.9382,-111.6318
Cactus Forest,Arizona,32.9578,-111.317
Patagonia,Arizona,31.5436,-110.7477
Houck,Arizona,35.2714,-109.2236
Whitecone,Arizona,35.6037,-110.0791
Elephant Head,Arizona,31.7659,-110.9921
Teec Nos Pos,Arizona,36.9221,-109.0753
Mountainaire,Arizona,35.0921,-111.6493
Sonoita,Arizona,31.6645,-110.6426
Duncan,Arizona,32.7344,-109.0972
Willow Valley,Arizona,34.9296,-114.6159
Gila Crossing,Arizona,33.273,-112.1627
Seligman,Arizona,35.3256,-112.8573
Sawmill,Arizona,35.8924,-109.1538
Miracle Valley,Arizona,31.3829,-110.1484
Round Valley,Arizona,34.1877,-111.3018
Yarnell,Arizona,34.2283,-112.7631
Burnside,Arizona,35.7534,-109.6247
Low Mountain,Arizona,35.9481,-110.0981
Arivaca,Arizona,31.575,-111.2926
San Jose,Arizona,32.8169,-109.5957
East Fork,Arizona,33.8081,-109.9227
Ash Fork,Arizona,35.2172,-112.4912
Wittmann,Arizona,33.7749,-112.5251
York,Arizona,32.9175,-109.196
McNary,Arizona,34.0923,-109.8541
Walnut Creek,Arizona,35.1312,-114.1267
Round Rock,Arizona,36.5044,-109.4616
Vicksburg,Arizona,33.7293,-113.8254
Winslow West,Arizona,34.9923,-110.7069
Tacna,Arizona,32.7004,-113.9618
Tees Toh,Arizona,35.4849,-110.3989
Hayden,Arizona,32.9995,-110.7814
Sanders,Arizona,35.2095,-109.3224
Maricopa Colony,Arizona,33.3626,-112.2268
Stotonic Village,Arizona,33.1528,-111.8167
Upper Santan Village,Arizona,33.1152,-111.7418
Rock Point,Arizona,36.7173,-109.6287
Nelson,Arizona,32.4298,-111.2649
Tusayan,Arizona,35.955,-112.1202
Rancho Mesa Verde,Arizona,32.5944,-114.6551
Wellton Hills,Arizona,32.6232,-114.1453
Queen Valley,Arizona,33.283,-111.305
Santa Rosa,Arizona,32.3326,-112.0464
El Prado Estates,Arizona,32.7062,-114.5215
Clay Springs,Arizona,34.3592,-110.3043
Solomon,Arizona,32.8137,-109.6289
Nazlini,Arizona,35.9155,-109.4726
Peeples Valley,Arizona,34.2773,-112.7654
La Paz Valley,Arizona,33.5582,-114.2434
Cedar Creek,Arizona,33.903,-110.1929
Stanfield,Arizona,32.8794,-111.9636
Shonto,Arizona,36.5893,-110.6607
Gadsden,Arizona,32.5564,-114.781
Red Mesa,Arizona,36.9664,-109.3828
Brenda,Arizona,33.6721,-113.9379
Young,Arizona,34.1189,-110.9559
Icehouse Canyon,Arizona,33.3553,-110.7965
Pinal,Arizona,33.3799,-110.7571
Mesquite Creek,Arizona,34.9606,-114.5714
Gisela,Arizona,34.1015,-111.2895
Jerome,Arizona,34.7466,-112.1072
Greasewood,Arizona,35.5279,-109.8614
Fort Thomas,Arizona,33.0222,-109.9665
Bitter Springs,Arizona,36.6118,-111.6475
Drysdale,Arizona,32.6452,-114.7067
Dateland,Arizona,32.8212,-113.5417
Picacho,Arizona,32.709,-111.4908
Rough Rock,Arizona,36.4106,-109.8691
Turkey Creek,Arizona,33.8011,-109.9461
Sacaton Flats Village,Arizona,33.0559,-111.659
Wheatfields,Arizona,33.4805,-110.8366
Elfrida,Arizona,31.6858,-109.6896
Topawa,Arizona,31.8078,-111.8305
Littlefield,Arizona,36.8663,-113.9358
Chloride,Arizona,35.4097,-114.1973
Wenden,Arizona,33.8324,-113.5433
Cibola,Arizona,33.3733,-114.6792
Winkelman,Arizona,32.9853,-110.7651
Del Muerto,Arizona,36.187,-109.4348
Clacks Canyon,Arizona,35.2203,-114.0723
Chuichu,Arizona,32.7403,-111.7821
So-Hi,Arizona,35.2527,-114.1416
Tolani Lake,Arizona,35.4309,-110.8431
Cane Beds,Arizona,36.9342,-112.9118
Central,Arizona,32.8692,-109.7908
Kino Springs,Arizona,31.3642,-110.8096
Lazy Y U,Arizona,35.1369,-113.9684
Tonalea,Arizona,36.3218,-110.9667
Steamboat,Arizona,35.7535,-109.8504
Top-of-the-World,Arizona,33.3477,-110.9997
Bowie,Arizona,32.3247,-109.4843
Keams Canyon,Arizona,35.8229,-110.2011
Pisinemo,Arizona,32.0349,-112.3192
Indian Wells,Arizona,35.4089,-110.1061
South Komelik,Arizona,31.7144,-111.7744
San Miguel,Arizona,31.6295,-111.7801
Goodyear Village,Arizona,33.1973,-111.8724
Cornfields,Arizona,35.6515,-109.6756
Dripping Springs,Arizona,33.105,-110.7551
Klagetoh,Arizona,35.5011,-109.5283
Valle,Arizona,35.6245,-112.135
Freedom Acres,Arizona,34.3199,-111.3051
White Hills,Arizona,35.7242,-114.4004
Pinedale,Arizona,34.3208,-110.2599
Wall Lane,Arizona,32.6573,-114.7105
Poston,Arizona,33.9921,-114.4046
Jeddito,Arizona,35.7697,-110.1305
Lower Santan Village,Arizona,33.1427,-111.7853
Oxbow Estates,Arizona,34.1824,-111.343
Sunizona,Arizona,31.8841,-109.6328
Morristown,Arizona,33.8548,-112.6135
Tonto Village,Arizona,34.3198,-111.1394
